,XI-DFC,XI-IPC,XI-S1C,XI-VFC,XI-STC,XI-ITC,XI-OFC,XI-V1C,XI-MFC,X-DFC,X-IPC,X-S1C,X-VFC,X-STC,X-ITC,X-OFC,X-V1C,X-MFC,IX-DFC,IX-IPC,IX-S1C,IX-VFC,IX-STC,IX-ITC,IX-OFC,IX-V1C,IX-MFC,VIII-DFC,VIII-IPC,VIII-S1C,VIII-VFC,VIII-STC,VIII-ITC,VIII-OFC,VIII-V1C,VIII-MFC,VII-DFC,VII-IPC,VII-S1C,VII-VFC,VII-STC,VII-ITC,VII-OFC,VII-V1C,VII-MFC,VI-DFC,VI-IPC,VI-S1C,VI-VFC,VI-STC,VI-ITC,VI-OFC,VI-V1C,VI-MFC,IV-DFC,IV-IPC,IV-S1C,IV-VFC,IV-STC,IV-ITC,IV-OFC,IV-V1C,IV-MFC,IIIB-DFC,IIIB-IPC,IIIB-S1C,IIIB-VFC,IIIB-STC,IIIB-ITC,IIIB-OFC,IIIB-V1C,IIIB-MFC,IIIA-DFC,IIIA-IPC,IIIA-S1C,IIIA-VFC,IIIA-STC,IIIA-ITC,IIIA-OFC,IIIA-V1C,IIIA-MFC,IIB-DFC,IIB-IPC,IIB-S1C,IIB-VFC,IIB-STC,IIB-ITC,IIB-OFC,IIB-V1C,IIB-MFC
14523,,,,,,,2.4175505303019795,,,2.00666801926898,,,,,,,,2.581889875604716,2.1886007943378005,,,2.215391552081604,,,2.9133693564887517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8010787289471475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14525,,,,,,,,,,,,,,,,,,,,,,,,,,2.8947593212818963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14526,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.045231410780948,,2.2538488228575995,2.413210114232604,,,,3.545667659141353,,,,,3.995119940736542,,,,,3.1457257555371103,,4.383585973347265,,3.24116681933959,,,2.8381376621826586,,2.3404712549335733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14527,,,,,,,,,,,,,,,,,,,,,,,,,,4.234098753214222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.208185245358612,,,,,,,,,,,,,,,,,,,,,,,,
14528,,,,,,,,,,,,,,,,,,,,,,2.0942790479605216,,,,,,,,,,,,2.6361592410075403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3514133903271017,,,,,,,,,,,,,,,,,,,,,,,,
14529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2740138528035203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.022310635920784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14532,,,,,,,,,,,,,,,,,,,,,3.0913504102184493,,,,,5.862443696771513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0296398583537147,,,,,,,,,,,,,,,,,,,,,
14533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.552004295559956,,,,,,2.1465008293814347,,,,2.515498670414041,,2.5199063442799954,,,,,,,,,,,,,,,3.0701336121162384,,,,,,,,,,,,,,,,,,,,,,,,,
14534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.439689269178088,,,,,,,,,,,,,,,,2.6805021418263455,,,,,,,2.3740516424796416,2.347866361693848,,,,,,2.7406849689807653,4.291000209167311,5.325314533141404,5.041105421919965,,,,,,,2.4702429401982133,2.3737527148449056,
14535,,,,,,,,,,,,2.5962232925849382,,,,,,,2.8416993019430787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.538621329983028,,,,,,,,,,,,,,,,,,,,,,,,
14536,,,,,,,,,,,,,,,,,,,2.271149222723631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5871287116620136,2.822087003043308,2.546487372157647,,,,,,,,2.9021378119233017,
14537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.783044455160996,,2.417237926211766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14538,,,,,,,,,,,,,,,,,,,,2.5756286522789305,2.957568308976272,2.9704451687829883,2.549952451387639,,,,,,,,,,,,,,,2.2429987590999247,2.0662783532377,,,,2.365088242537289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14539,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5842067207995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4951355597558345,3.7404390382852686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.096986148903609,,3.9390621850071774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14542,,,,,,,,,,,,,,,,,,,,,3.7447303415268247,,,,,,,,,,,,,,,,,3.586176308014998,,,,,,,,,,,,4.795482724054478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14543,,,,,,,,,,,,,,,,,,,2.4496825362209065,2.139333179514129,2.0277135563108724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2338208326645717,,,,,,,,,,,,,,,,,,,,,,,,
14544,,,,,,,,,,,,,,,,,,,,,,,,,,2.8482244928133142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0096251988323943,2.0350976857658702,,,2.3901384140275668,,,,,3.7194421659580743,,2.0892767300306185,,3.0556575230513108,,,,,3.3845131492086233,,2.687949082917437,,2.6475996699761497,2.0054528039534127,,,,3.0689111732308603,,
14545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14546,,,,,,,,,,,,,,,,,,,,,3.837945502445415,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4350880903618557,,,2.1239987354914187,,,,,,,,,,,,,,,2.8057427995803152,,,,,,,,,,,2.0519474583918886,,,,,,,,,,,,,
14547,,,,,,,,,,,,3.3401527330399285,3.5997945922141668,,,,,,,2.293767285554216,3.823795555234671,,,,,2.3230790147392506,,,,,,,,,,,2.0918100339844306,,,,,,,,,2.5001715293713005,,,,,2.6112311604160228,,,,,,,,,,,,,,,3.254500668051313,,,,,,,,,,,,4.0920553281348475,,2.983681428899574,,,,,,,,,,
14548,,,,,,,,,,,,,,,,,,,,,,2.442818401356622,,,,,,,,,,,,2.211538581970925,,,,2.5456833106548014,,,,,,3.5142115375157914,2.429203452621576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.112294301012644,,,,,,,,,,,,,,4.77938688462183,,2.3998984812173885,,,,,,,,,,,,,,,,3.073878098644228,,,,,,,,,,,,,,,,,,,,,,,,
14550,,,,,,,,,,,,,,,,,,,,3.165000054882196,,2.2324425148523264,,3.12203288704868,,,,,,,,,,,,,,,,3.1207057351222747,,,2.8106126263593434,,,,,,,,,2.1438387034643065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7595369189417847,,,,,,,,,,,,,,,,,,,,,,,,
14553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9661432831431234,,,,,,,,,,,4.098664362981828,4.7337424097454885,,,,,,,,,,,,,,,,,,,2.211460437795162,,,,,,,,,,2.062725819558147,,3.1954487487411973,,,,,,,,,
14554,,,,,,,,,,,,,2.0825381202473694,,,,,,,,,,2.9250205199434007,,,2.190578988981197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.242902562960357,,,,,,,,,,,,,,,,,,,,,,,,
14555,,,,,,,,,,,,,,,,,,,,,,,6.089185916898386,,,3.6555209948290015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0296865282430767,,
14556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8694732739404456,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2770541002713838,,,,,,,,,,,,,,,,,,,,,,,,
14557,,,,,,,,,,,,,,,,,,,,6.687859944704528,,,,,,2.0857233665099164,,,,,,,,,,,,2.3388874643798343,3.2773660416964954,,,,,,,,,4.10678755208311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5828593115963443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14559,,,,,,,,,,,,,,,,,,,,3.446531294589843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14561,,,,,,,,,,,,,,,,,,,,,4.651161944430706,,,,2.4171985683337014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14562,,,,,,,,,,,,,,,,,,,,3.932584273648279,4.508971696682641,2.015822369765728,8.099316458625728,3.751379500401679,,3.5062360702798614,,,2.142005776516149,,,,,,,,,,,,,,,,,,,,,,,10.667518708031276,,,,,,,,,,,,,,3.829653419493874,,,,,,,,,,,,,,,,,,,,,,,,
14563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.105388827670947,,,,,,2.677822869391864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14564,,,,,,,,,,,,,,,,,,,,,,,,,2.9302618562663505,,,,,,,,,,,,,,,,,,,,,,,,3.500299457153925,2.6087157175852727,2.141727722264898,,,,,,,,,,,,,,,,,,,2.930179069256726,,,,,,,,,,2.7225306884414033,,,,,,,,,3.1357404568152187,
14565,,,,,,,,,,,,,,,,,,,,,,,,,,3.1238817622666986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566,,,,,,,,,,,,,,,,,,,,,,,,,,3.7253507887271184,,,,,,,,,,,,,,,,,,,,,,2.1465815856306967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14567,,,,,,,,,,,,2.209627747954883,,,,,,,,2.488592197574838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14568,,,,,,,,,,,,,,,,,,,,,3.0225402444039315,,,,4.68716984008384,2.7495589289346083,,,,,,,,,,,,2.467845139120826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8372086088937816
14569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14571,,,,,,,,,,,,,,,,,,,,,2.0628060373551054,,,,,4.033871878082051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.196143414311034,,,,2.2874229110069257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1879779565924387,
14574,,,,,,,,,,,,,,,,,,,,,,,,,,2.180361564484917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0142283187906163,,,2.072438655278789,2.0379055323550133,,,,,,,
14575,3.6193144089482248,,,,,,,,,,,,,,,,,,,,5.562860537883334,,,,,,,,,,,2.6777321175887083,,,,,,,,,,,,2.194515053878637,,,2.815339704674257,,,2.079732486410029,8.437168581460572,,,2.3996334862473674,,,,,,11.585748977782524,,,,,,5.501287243210517,,,,,,2.5457822936927683,,,,,,3.1613236608413926,,,,,,,,,,,,
14576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8453741800825445,,2.187716823213276,,,,,,,2.272967104433423,,2.133009683432696,,,,,,
14577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14578,,,,,,,,,,,,,,,,,,,2.1067193755235984,,,,,,,,2.7186369415596223,,,,,,,,,,,,3.296435591787379,,,,2.7427150709596293,,,,,2.4338058960462927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7595369189417847,,,,,,,,,,,,,,,,,,,,,,,,
14581,,,,,,,,,,,,,,,,,,,,,,3.1798670096818102,,,,,,,,,,,,,,,,,,,,,,2.047122326682261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14582,,,,,,,,,,,,,,,,,,,4.839824363896817,,,,,,,,3.9096653578778304,,,,,,,,,,,,,,,,,2.198284817207776,,,,,,,,,,,,,,,,,,,,,,3.254333784872681,,,,,,,,,,,,,,,,,,,,,,,,
14583,,,,,,,,,,,,,,,,,,,,3.0645255550219845,,,,,,,,,,,,,,,,,,,2.119013781279432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14584,,,,,,,,,,,,,,,,,,,,,4.084534113711866,,5.37173786863995,,,,,,,,,,,,,,,,2.453868283480432,,,,,,,,,2.3980618886000316,,2.9465005430407194,3.794169063586964,,,,,,,,,,,,,,,2.004313150430105,,,,,,,,,,,,,,,,,,,,,,,,
14585,,,,,,,,,,,,,,,,,,,,,,,2.4205179121299074,2.026844458202911,,2.725876014063445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14586,,,,,,,,,,,,,,,,,,,,,,2.5854973795091545,,,3.0550560039570263,,,,,,,,,,,,,,,,,,,,,,,2.9648329505893853,,,3.147062361126472,,,,,,,,,,,,,,,,,,,,,2.075714529883593,,,,,,,3.009145571647289,3.336025943923257,3.39944928759726,,,,,,,,,
14587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.197411477815192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14589,,,,,,,,,,,,,,,,,,,,,,2.6266531978797194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.506029738451252,,,2.282223541291204,,,,3.3635918463265937,,,,2.9536455467776586,,,,,,,2.6482893765150344,2.063819808254671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14591,,,,,,,,,,,,,,,,,,,3.9015124820123273,,2.7571916042015707,4.263239848405865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1486797976513685,,,,,,,,3.1487090056878233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14592,,,,,,,,,,,,,,,,,,,,2.373730570447378,2.7362988756751827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8840268113376486,2.17113454851871,,,,,,,3.623134179657768,4.098772291660887,3.4312205698832403,,,,,,,2.066106968750493,,
14593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.724202703452444,,,,,,,,,,7.234968444598273,,,,,,,,,,,,,,,,,,2.0470777109617324,,,,,,,,,,,,,,,,,,,,,,,2.224523450794924,2.4726881374139715
14594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.436411075150309,,,,,3.20666464512637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2047861949460428,,,,,,,,,2.0618157619918707,2.8677814719345185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598,,,,,,,,,,,,,,,,,,,,,,,,,,3.3137076762643627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5305393181780094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2764677512647404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14601,,,,,,,,,,,,,,,,,,,,,4.0922840659403725,,2.716974703042608,,,2.7758422037193977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.061437571037501,,,,,,,2.5209618235868265,,2.184508697185118,2.051360625768346,,,,,4.631974622452084,,,,,2.1831019052863883,2.1944802976847013,,,,,,,2.9665346040642864,4.913350134811929,4.1598276786762085,3.167649616187494,2.397295680699199,,2.8475429327560398,2.2618815957616496,2.961260066007711,2.8753782600074254,3.8377957460020826,3.607721001042164
14603,,,,,,,,,,,,,,,2.4060548352885767,,2.1446210921036744,,8.165348653424786,2.2382839844180102,2.023527281225859,7.171598893149649,4.925093441358982,4.536943420483551,4.655688513462159,6.695125024620963,8.338866882757435,,,,,,,,,,13.463969498829885,10.658501198416944,15.11093874370351,13.846106440266825,11.675668707918966,13.002646612923868,10.524122953555015,9.633660705596489,12.237166480157502,,,2.775451777917988,,,,,,,,,,,,,,,,,,2.9952348774617104,,,,,,,,,,,,,,,,,,,,,,,,
14604,,,,,,,,,,,,,,,,,,,,,3.772736385881757,,,2.272137188872005,,,,,,,,,,,,,,,2.8546401818948386,,,,,,,,,,,,,,,,,,,,,,,,,2.1366047817624043,,,,,,,2.035859808003309,,,,,,,,,,,,,,,,,,,2.242414159120352
14605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14606,,,,,,,,,,,,,,,,,,,,,,,,,,2.260809361655034,,,,,,,,,,,,,3.639960597944417,,3.4547730694811767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14608,,,,,,,,,,,,,,,,,,,,,,,,5.0926091416937265,,,,,,,,,,,,,,,,,2.169876162136108,,3.2120503859904264,2.1210889617973345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14609,,,,,,,,,,,,,,,,,,,,,,,,,,2.0983242908544266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3188603574712343,,,,,,,,,2.6662726069909963,,,
14611,,,,,,,,,,,,,2.8938598863389173,2.030062308116762,,,,2.780188464327976,,3.471506640619415,7.365054581046293,,5.6438120968618275,,,,,,2.0060673935773874,,,,,,,2.2323485026343377,,,,,,,,,,,,7.708042034363879,,,,,,,,,,,,,,,,,,2.771039862735849,,,,,,,,,,,,,,,,,,,,,,,,
14612,,,,,,,,,,,,,,,,,,,,,,,,,,2.6307849709723206,,,,,,,,,,,,,,,,,,,,,,,,3.420992131899693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14613,,,,,,,,,,,,,,,,,,,,,,,,3.634492004057812,,2.0164399027129574,,,,,,,,,,,,,,,,,,,,,,,,6.226435356033941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.110264589243036,,,,2.3743405760236205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14615,,,,,,,,,,,,,,,,,2.473806179333586,,,,4.695537052139357,,,,,,,,,,,2.19994659438978,,,,,,,,,,,,,,,,2.584408766757292,,,,,,,2.356400703484877,,,,,,,,,,,,,,,,,,,,,,,2.1547707481050167,,,,,,,,,,,,
14616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05227981647139,,,,,,,,,,,,,,,2.677564196251799,,,,,,2.3873041008800056,,,,,
14617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.117185254910282,,3.384797316306138,,,,3.44786091735596,,,,,,,,,,,,,,,,,,,,,,,,2.2837028442950045,,,,,,,,,,,,,,,,,,,,,
14618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8199698441605134,,,,,,,,,,,,,,,,2.547304479031005,,,,,2.5427957463695767,,,,,,,,3.4894156458739194,3.741764285666082,3.7723795154872204,,,,,,,,2.176502875254833,
14619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.230199893600637,,,,,,,,2.7347579733719383,,,,,,,,,2.7716066110081647,,,2.2198140332404788,,,2.111399056846124,
14620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.356963958003344,,,,5.006728432264847,2.316505198319966,,4.022605585079127,,,,,,,,,,,,,,,,,,,2.089390063540907,,,,,,,,,,,,,,,,,,,,,,,,
14622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.436411075150309,,,,,3.20666464512637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14623,,,,,,,,,,,,,,,,,,,2.5838728068427805,,,,,,,,,,,,,,,3.481440107100477,,,,2.404177478353464,,,4.8550323373462225,,4.485194362935591,,,,3.3716832973377944,,4.014439190541636,,,,3.251491456090746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4984011323795263,,,,,,2.277391506356497,,,3.1783496372405917,,,2.560946647926495,,,,,
14625,,,,,,,,,,,,,,,,,,,,,,,,2.705194038342891,,,,,,,,,,,,,,,,,,,,,,,,,,,2.164770758502176,,,,,,,,,,,,,,,2.2736524705258856,,,,,,,,,,,,,,,,,,,,,,,,
14626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14627,,,,,,,,,,,,,,,,,,,2.7012346456324967,10.064989496703332,,,,,4.433364069248208,,,,,,,,,,,,,,2.7293342711728963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5129941805537532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.295269970228855,,,,,,,,,,,,,,,,,,,,,,,,
14629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.166115695537302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.347121622944124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1584055589506708,,,,,,,,,2.2291258778847842,,,,,,,,,,,,,,,
14632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1649521515727943,,,3.2713124543053738,,,,2.664651817699802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14633,,,,,,,,,,,,,,,,,,,,,2.10701279127396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2543970055209903,,,,,3.2614812713183547,,,,,,,,,2.2624155576186133,,,,,,,,2.2481382999592,,,,,,,,,,,
